,link_item,data_product_id_list,data_product_id,name_comment,content_comment,product_variant,datetime_comment,rating
243,https://hasaki.vn/san-pham/dau-goi-oliv-natural-nourish-duong-toc-bong-benh-650ml-8177.html,"['8167', '8177']",8177,Thuy Nguyen,"Sản phẩm xài rất tốt. Gội xong tóc mềm mại, bóng khỏe. Mình đã mua nhiều lần",Dầu Gội Ôliv Natural Nourish Dưỡng Tóc Bồng Bềnh 650ml Đã mua hàng online,13: 26 | 17/12/2023,5.0
244,https://hasaki.vn/san-pham/dau-goi-oliv-natural-nourish-duong-toc-bong-benh-650ml-8177.html,"['8167', '8177']",8177,Hoai Huong Dong,Mình gội thấy rất thơm và mềm tóc,Dầu Gội Ôliv Natural Nourish Dưỡng Tóc Bồng Bềnh 650ml Đã mua hàng online,13: 27 | 06/12/2023,5.0
245,https://hasaki.vn/san-pham/dau-goi-oliv-natural-nourish-duong-toc-bong-benh-650ml-8177.html,"['8167', '8177']",8177,Nguyen Van Khai,"rẻ mà tốt, ăn đứt mất chai dầu gọi của some by mi, inefree, cocoon. gội xong tóc rất mượt, giá có 150k mà chai 650ml to bà cố luôn",Dầu Gội Ôliv Natural Nourish Dưỡng Tóc Bồng Bềnh 650ml Đã mua hàng online,20: 45 | 19/10/2023,5.0
246,https://hasaki.vn/san-pham/dau-goi-oliv-natural-nourish-duong-toc-bong-benh-650ml-8177.html,"['8167', '8177']",8177,Trần thị kim anh,Dầu gội này có baraben và silicon không ạ?,Dầu Gội Ôliv Natural Nourish Dưỡng Tóc Bồng Bềnh 650ml Đã mua hàng online,10: 28 | 17/02/2023,4.0
247,https://hasaki.vn/san-pham/serum-duong-toc-ellips-keratin-phuc-hoi-hu-ton-vi-6-vien-92667.html,"['92667', '92663', '92665']",92667,Trương Đoàn Bảo Vy,"Xài 2v rồi mới viết đánh giá. Mùi thơm, giống mùi nc hoa. Xài mượt tóc thật nha, ko phải dạng mượt ảo đâu. Tóc mình ngắn (ngang vai) nên 1 viên xài đc tận 3 lần, tính ra siêu tiết kiệm luôn í",Serum Dưỡng Tóc Ellips Keratin Óng Mượt Vỉ 6 viên Đã mua hàng online,15: 44 | 27/10/2023,5.0
248,https://hasaki.vn/san-pham/serum-duong-toc-ellips-keratin-phuc-hoi-hu-ton-vi-6-vien-92667.html,"['92667', '92663', '92665']",92667,Quỳnh Anh,"mua hết tất cả các loại của ellips rồi thì màu đen cũng thơm nhưng mình dùng nó bị vón tạo những miếng trắng nhỏ nhỏ trên đầu, k dùng nữa thì k bị. Màu nâu thì rất đặc luôn, dễ bết, màu vàng nhạt thì mùi nhẹ dữ lắm, màu hồng nhạt mùi thơm hơn , nhiều tinh chất. Theo mình thì mình đánh giá màu hồng đậm, vàng đậm của ellips là thơm nhất nha mng (loại ellips keratin í), không bết dính, tinh chất vừa phải, chân ái luôn á , mua mấy vỉ rùi ^^",Serum Dưỡng Tóc Ellips Keratin Phục Hồi Hư Tổn Vỉ 6 Viên Đã mua hàng online,11: 30 | 28/07/2023,5.0
249,https://hasaki.vn/san-pham/serum-duong-toc-ellips-keratin-phuc-hoi-hu-ton-vi-6-vien-92667.html,"['92667', '92663', '92665']",92667,Nguyen Thi Phuong Thao,"Chất đặc, mượt tóc, không bết nhé",Serum Dưỡng Tóc Ellips Keratin Đen Mượt Vỉ 6 viên Đã mua hàng online,09: 10 | 16/06/2023,5.0
250,https://hasaki.vn/san-pham/serum-duong-toc-ellips-keratin-phuc-hoi-hu-ton-vi-6-vien-92667.html,"['92667', '92663', '92665']",92667,Ngô Quỳnh Bảo Ngọc,"sài tóc mượt thích lắm ạ, tóc mình nhuộm nên bị khô xơ nhưng sài này tóc đỡ khô hẳn mùi lại thơm nữa không bị bết tóc",Serum Dưỡng Tóc Ellips Keratin Phục Hồi Hư Tổn Vỉ 6 Viên Đã mua hàng online,19: 47 | 19/05/2023,5.0
251,https://hasaki.vn/san-pham/serum-duong-toc-ellips-keratin-phuc-hoi-hu-ton-vi-6-vien-92667.html,"['92667', '92663', '92665']",92667,Thùy Hương,"thơm tóc,mượt tóc.",Serum Dưỡng Tóc Ellips Keratin Óng Mượt Vỉ 6 viên Đã mua hàng online,10: 04 | 12/05/2023,4.0
252,https://hasaki.vn/san-pham/serum-duong-toc-ellips-keratin-phuc-hoi-hu-ton-vi-6-vien-92667.html,"['92667', '92663', '92665']",92667,Thủy Tiên Phạm,"Nên dùng nha mn, nó mượt tóc hơn dùng dầu xả, từ ngày biết em này mình dùng thay dầu xả và kinh tế hơn dầu xả nha. Tóc mình đó h nếu chỉ dùng dầu gội thì rất khô, em này chiết ra từng viên như này dễ xài và mượt tóc lắm",Serum Dưỡng Tóc Ellips Keratin Phục Hồi Hư Tổn Vỉ 6 Viên Đã mua hàng online,09: 25 | 26/04/2023,5.0
253,https://hasaki.vn/san-pham/serum-duong-toc-ellips-keratin-phuc-hoi-hu-ton-vi-6-vien-92667.html,"['92667', '92663', '92665']",92667,Phương Anh,"Không gây bết. Mùi thơm, lưu hương được hơn 1 ngày. Hôm qua sử dụng, hôm nay gội đầu xong vẫn còn mùi thoang thoảng",Serum Dưỡng Tóc Ellips Keratin Đen Mượt Vỉ 6 viên,00: 57 | 22/03/2023,5.0
254,https://hasaki.vn/san-pham/serum-duong-toc-ellips-keratin-phuc-hoi-hu-ton-vi-6-vien-92667.html,"['92667', '92663', '92665']",92667,khả phiên,Màu Hồng siêu thơm,Serum Dưỡng Tóc Ellips Keratin Phục Hồi Hư Tổn Vỉ 6 Viên Đã mua hàng online,00: 23 | 05/02/2023,5.0
255,https://hasaki.vn/san-pham/serum-duong-toc-ellips-keratin-phuc-hoi-hu-ton-vi-6-vien-92667.html,"['92667', '92663', '92665']",92667,TRÂM ANH,Tóc mượt vào nếp. Nên xài cho chân tóc để giảm rối và rụng không nên dùm lên đỉnh đầu vì làm xẹp tóc,Serum Dưỡng Tóc Ellips Keratin Óng Mượt Vỉ 6 viên Đã mua hàng online,09: 27 | 29/01/2023,5.0
256,https://hasaki.vn/san-pham/serum-duong-toc-ellips-keratin-phuc-hoi-hu-ton-vi-6-vien-92667.html,"['92667', '92663', '92665']",92667,Võ thị thuỳ dung,"Loại màu đen này có mùi hơi nồng, nhưng sau một đêm thì mùi dịu đi, dùng tóc rất mượt, hiệu quả vào nếp và bóng thì chưa thấy rõ, k bị bết dính.. nói chung ok nha",Serum Dưỡng Tóc Ellips Keratin Đen Mượt Vỉ 6 viên Đã mua hàng online,10: 48 | 13/10/2022,4.0
257,https://hasaki.vn/san-pham/dau-goi-organist-nuoi-duong-toc-gung-va-bac-ha-500ml-96719.html,"['106633', '106625', '106627', '96719', '96717']",96719,C HẢI LÝ,"Mình được bạn nhân viên tư vấn cho sản phẩm này để gội trị gàu. Nhưng sau khi gội thì đầu ngứa nhiều và gàu nhiều hơn. Cứ nghĩ dùng lần đầu chưa quen nên cố gắng gội thêm vài lần. Và kết quả là mình luôn trong tình trạng ngứa da đầu, gàu rớt đầy trên áo (lần đầu tiên). Nên là mình ngưng không sử dụng nữa. Có thể mình là trường hợp đặc biệt đối với sản phẩm này.",Dầu Gội Organist Bạc Hà & Gừng Cho Da Đầu Gàu Ngứa 500ml,13: 32 | 14/09/2023,3.0
258,https://hasaki.vn/san-pham/dau-goi-organist-nuoi-duong-toc-gung-va-bac-ha-500ml-96719.html,"['106633', '106625', '106627', '96719', '96717']",96719,Trần thị kim thảo,"Mình dùng gần hết chai này rồi. mình tóc dầu: gội sạch tóc, nhẹ đầu, hơi rít. tóc thẳng nhưng tóc con k vào nếp như L'oreal. thơm bạc hà. nếu làm việc trong môi trường bụi nhiều thì gội ok. những dòng khác cùng hãng mình chưa thử. nếu dc nên sx chai nhỏ hơn, để mua 1 lúc đc nhìu loại.",Dầu Gội Organist Bạc Hà & Gừng Cho Da Đầu Gàu Ngứa 500ml Đã mua hàng online,22: 41 | 04/09/2023,4.0
259,https://hasaki.vn/san-pham/dau-goi-organist-nuoi-duong-toc-gung-va-bac-ha-500ml-96719.html,"['106633', '106625', '106627', '96719', '96717']",96719,Đăng Quyên,"Mình đã từn xài dòng bạc hà và gừng mua trên siêu thị, không có mùi gừng mấy, gội lên the mát lạnh chứng tỏ bạc hà nhiều, dòng này mình gọi nhanh bị ngứa đầu lại. Mua trên hasaki dòng hương thảo và muối biển, cũng không thấy mùi hương thảo luôn và không có hạt liti muối biển như mình tưởng, gội kết hợp với chai xả được tặng tóc lâu bết và lâu bị ngứa đầu lại. Hai dòng và xả đều không lưu thơm trên đầu lâu. Sẽ thử trải nghiệm các dòng khác.",Dầu Gội Organist Bạc Hà & Gừng Cho Da Đầu Gàu Ngứa 500ml Đã mua hàng online,09: 58 | 25/08/2023,5.0
260,https://hasaki.vn/san-pham/dau-goi-organist-nuoi-duong-toc-gung-va-bac-ha-500ml-96719.html,"['106633', '106625', '106627', '96719', '96717']",96719,C LY,Dầu gội Muối Hồng Himalaya rẻ mà còn tặng dầu xả xài ok lắm masdt da đầu hẳn nhưng trị gàu thì phải xài thêm mới biết. Cảm giác xài gội xả khá thích và mùi cũng dễ chịu,Dầu Gội Organist Muối Hồng Himalaya Cho Tóc Gàu 500ml Đã mua hàng online,15: 31 | 24/07/2023,5.0
261,https://hasaki.vn/san-pham/dau-goi-organist-nuoi-duong-toc-gung-va-bac-ha-500ml-96719.html,"['106633', '106625', '106627', '96719', '96717']",96719,Nguyễn Phan Hồng Ân,Dầu gội the mát da đầu.Dùng rất thích. Nên dùng dầu xả sau khi gội để tóc mềm mượt hơn,Dầu Gội Organist Tinh Dầu Argan Cho Tóc Hư Tổn 500ml Đã mua hàng online,21: 55 | 13/07/2023,5.0
262,https://hasaki.vn/san-pham/dau-goi-organist-nuoi-duong-toc-gung-va-bac-ha-500ml-96719.html,"['106633', '106625', '106627', '96719', '96717']",96719,Vân Anh,"Dầu gội này the mát cảm giá refresh lắm. Do sản phẩm thuần chay nên gội xong sẽ khá rít, dùng thêm dầu xả cùng hãng thì tóc mềm mượt lắm luôn. Cảm nhận tóc sạch khoẻ, ko gây ngứa, cũng giảm bết đổ dầu trên da đầu. Tuy nhiên, tóc rụng thì vẫn cứ rụng, này do cơ địa rồi kkk",Dầu Gội Organist Bạc Hà & Gừng Cho Da Đầu Gàu Ngứa 500ml Đã mua hàng online,16: 41 | 17/06/2023,4.0
263,https://hasaki.vn/san-pham/dau-goi-organist-nuoi-duong-toc-gung-va-bac-ha-500ml-96719.html,"['106633', '106625', '106627', '96719', '96717']",96719,Nhã MI Trần,"dầu gội rất thích, mùi thơm kiểu vanila, fg ko có silicon nên xài xong tóc rất thiệc, nch so vs tsubaki vàng thì mình thích e bày hơn. DG ko silicon nên có thể hơi khô hay rít sau khi gội xong mà chưa dùng xả, nhưng mình thấy độ rít có vẻ ít hơn tsubaki.",Dầu Gội Organist Nuôi Dưỡng Tóc Tinh Dầu Argan 500ml Đã mua hàng online,11: 20 | 12/05/2023,5.0
264,https://hasaki.vn/san-pham/dau-goi-organist-nuoi-duong-toc-gung-va-bac-ha-500ml-96719.html,"['106633', '106625', '106627', '96719', '96717']",96719,Vân Nguyễn,"Mùi thơm nhẹ nhàng thư giãn, tóc sạch, tơi và dễ chịu, da đầu cũng giảm ngứa, do ko chứa silicone nên tóc sẽ khô hơn các dầu gội khác, nên dùng kèm dầu xả.",Dầu Gội Organist Tẩy Da Chết Muối Hồng Himalaya 500ml Đã mua hàng online,16: 10 | 09/05/2023,5.0
265,https://hasaki.vn/san-pham/dau-goi-organist-nuoi-duong-toc-gung-va-bac-ha-500ml-96719.html,"['106633', '106625', '106627', '96719', '96717']",96719,CHỊ THƯ,"dầu gội rất tốt, mấy bạn nào dùng dầu gội này mà k xài thêm kem ủ tóc là nó rất bết nhé, mình dùng 1 ngày là hết gàu rồi kể từ đó ko có nữa, chứ dầu gội này ko silicon ko parapen gội xong nó khô bết là đúng rồi, phải xài thêm kem ủ tóc nhé",Dầu Gội Organist Nuôi Dưỡng Tóc Bạc Hà Và Gừng 500ml Đã mua hàng online,10: 24 | 15/02/2023,5.0
266,https://hasaki.vn/san-pham/dau-goi-organist-nuoi-duong-toc-gung-va-bac-ha-500ml-96719.html,"['106633', '106625', '106627', '96719', '96717']",96719,Nguyễn Thị Hồng Thúy,"Gội rít tóc, gây gãy rụng nhiều, đến khi dùng dầu xả mới mượt lại",Dầu Gội Organist Nuôi Dưỡng Tóc Gừng Và Bạc Hà 500ml Đã mua hàng online,09: 43 | 12/04/2022,3.0
267,https://hasaki.vn/san-pham/dau-dua-milaganics-ep-lanh-tinh-khiet-100ml-101495.html,"['101495', '101449']",101495,Oanh Oanh,Xịn thật nha. Tóc ở đỉnh của mình nó thưa thớt từ đợt dịch tới giờ. Mới dùng có 1 chai mà nó mọc dài ra mà còn giảm rụng nữa,Dầu Dừa Milaganics Ép Lạnh Tinh Khiết 250ml Đã mua hàng online,11: 58 | 23/09/2023,5.0
268,https://hasaki.vn/san-pham/dau-dua-milaganics-ep-lanh-tinh-khiet-100ml-101495.html,"['101495', '101449']",101495,Nguyễn Lâm Thanh Trúc,dùng để ủ tóc mọc lia chỉa mà ngứa hết cả đầu đỉnh lắm mn ơi với cả da tay tiếp chất tẩy rửa nhiều dùng dưỡng da tay là tay bao mềm đỡ khô hơn hẳn,Dầu Dừa Milaganics Ép Lạnh Tinh Khiết 250ml Đã mua hàng online,02: 36 | 23/08/2023,5.0
269,https://hasaki.vn/san-pham/dau-dua-milaganics-ep-lanh-tinh-khiet-100ml-101495.html,"['101495', '101449']",101495,Tình Tina,Hàng chuẩn. Dùng để ủ tóc và masa mặt quá tuyệt vời. Sẽ ủng hộ dài dài,Dầu Dừa Milaganics Ép Lạnh Tinh Khiết 250ml Đã mua hàng online,14: 35 | 15/08/2023,5.0
270,https://hasaki.vn/san-pham/dau-dua-milaganics-ep-lanh-tinh-khiet-100ml-101495.html,"['101495', '101449']",101495,Đặng Thị Thảo,"Mình mua đc 1 tặng 1 nè quá là hời. Mình dùng để ủ tóc rồi gội tóc bao bóng mượt luôn. Bầu vs sinh con hay bị rụng tóc, trộm vía mình dùng mấy năm nay rồi nay sinh em bé đc 3 tháng chưa có dấu hiệu rụng gì hết. Dầu dừa mãi đình nha các tình yêu. Mẹ tui tóc xơ ngày xưa ghét mùi dầu dừa k xài, nay bắt chước tui xài tóc mượt đã lắm",Dầu Dừa Milaganics Ép Lạnh Tinh Khiết 250ml Đã mua hàng online,21: 49 | 08/03/2023,4.0
271,https://hasaki.vn/san-pham/dau-dua-milaganics-ep-lanh-tinh-khiet-100ml-101495.html,"['101495', '101449']",101495,Phùng Tạ Linh,"Dầu dừa khỏi phải nói, xịn nhưng mà cái vòi xịt bì gì á, cứ bị chảy ra khi sử dụng, dơ lắm, nên mình phải lấy bình khác sang qua, nói chung là sản phẩm ổn, nhà sản xuất chỉ cần xem lại thiết kế chai lọ cho phù hợp",Dầu Dừa Milaganics Ép Lạnh Tinh Khiết 250ml Đã mua hàng online,19: 20 | 02/03/2023,4.0
272,https://hasaki.vn/san-pham/dau-dua-milaganics-ep-lanh-tinh-khiet-100ml-101495.html,"['101495', '101449']",101495,Huong Bui,"Hàng đúng hình ,date xa mua sale được 2 chai ,hài lòng",Dầu Dừa Milaganics Ép Lạnh Tinh Khiết 250ml Đã mua hàng online,13: 05 | 20/01/2023,5.0
273,https://hasaki.vn/san-pham/dau-dua-milaganics-ep-lanh-tinh-khiet-100ml-101495.html,"['101495', '101449']",101495,Hà Vũ,"Sản phẩm chất lượng tốt, có điều trời lạnh sẽ bị đông cứng khá khó dùng",Dầu Dừa Milaganics Ép Lạnh Tinh Khiết 250ml Đã mua hàng online,15: 07 | 02/12/2022,5.0
274,https://hasaki.vn/san-pham/dau-dua-milaganics-ep-lanh-tinh-khiet-100ml-101495.html,"['101495', '101449']",101495,lhgffc,hàng tốt giá hợp lý,Dầu Dừa Milaganics Ép Lạnh Tinh Khiết 250ml Đã mua hàng online,22: 58 | 09/06/2022,5.0
275,https://hasaki.vn/san-pham/dau-goi-selsun-ngua-gau-giam-ngua-da-dau-5ml-x-10-goi-100453.html,"['103585', '100901', '104819', '4379', '100455', '100453', '104817', '104821', '4380']",100453,Trang Phạm Thùy,,Dầu Gội Chống Gàu Và Ngứa - 100ml Đã mua hàng online,13: 25 | 09/08/2017,5.0
276,https://hasaki.vn/san-pham/dau-goi-selsun-ngua-gau-giam-ngua-da-dau-5ml-x-10-goi-100453.html,"['103585', '100901', '104819', '4379', '100455', '100453', '104817', '104821', '4380']",100453,Dang Trang,"Quá đc, không còn ngứa chút nào nữa",Dầu Gội Selsun Ngừa Gàu & Giảm Ngứa Da Đầu 100ml Đã mua hàng online,00: 30 | 20/07/2021,5.0
277,https://hasaki.vn/san-pham/dau-goi-selsun-ngua-gau-giam-ngua-da-dau-5ml-x-10-goi-100453.html,"['103585', '100901', '104819', '4379', '100455', '100453', '104817', '104821', '4380']",100453,Nguyễn Trang,"Mình xài kết hợp dầu gội và dầu xả, tóc không bị khô, da đầu sạch gàu, rất hiệu quả",Dầu Gội Selsun Ngừa Gàu & Giảm Ngứa Da Đầu 100ml Đã mua hàng online,17: 46 | 10/06/2021,5.0
278,https://hasaki.vn/san-pham/dau-goi-selsun-ngua-gau-giam-ngua-da-dau-5ml-x-10-goi-100453.html,"['103585', '100901', '104819', '4379', '100455', '100453', '104817', '104821', '4380']",100453,Doan Heidi,Mình biết là dạng size nhỏ nhưng không ngờ là nó nhỏ như vậy luôn .. hơi bất ngờ một tí nhưng không sao hết bởi vì mình muốn thử xem có cải thiện được tình trạng gàu của mình không mới múc luôn chai lớn Gội xong da đầu không quá khô và đỡ bị ngứa hơn còn hiệu quả thì xài hết mới dám bàn tiếp,Dầu Gội Selsun Ngừa Gàu & Giảm Ngứa Da Đầu 50ml Đã mua hàng online,15: 38 | 19/02/2021,5.0
279,https://hasaki.vn/san-pham/dau-goi-selsun-ngua-gau-giam-ngua-da-dau-5ml-x-10-goi-100453.html,"['103585', '100901', '104819', '4379', '100455', '100453', '104817', '104821', '4380']",100453,hồ thị huyền trang,"sạch gầu, hết ngứa. rất tốt",Dầu Gội Selsun Ngừa Gàu & Giảm Ngứa Da Đầu 100ml Đã mua hàng online,12: 10 | 17/10/2020,5.0
280,https://hasaki.vn/san-pham/dau-goi-selsun-ngua-gau-giam-ngua-da-dau-5ml-x-10-goi-100453.html,"['103585', '100901', '104819', '4379', '100455', '100453', '104817', '104821', '4380']",100453,Phạm Thị Như Ý,"có hiệu quả ngay ở lần đầu tiên sử dụng, tạo bọt và không làm khô tóc như các dầu gội đặc trị khác, mùi không quá khó chịu",Dầu Gội Selsun Ngừa Gàu & Giảm Ngứa Da Đầu 50ml Đã mua hàng online,12: 58 | 31/08/2020,5.0
281,https://hasaki.vn/san-pham/dau-goi-selsun-ngua-gau-giam-ngua-da-dau-5ml-x-10-goi-100453.html,"['103585', '100901', '104819', '4379', '100455', '100453', '104817', '104821', '4380']",100453,c hạnh,"Trước da đầu mình hay bị ngứa nên thử gội mấy lần là hết ngứa ngay. Sang cuối ngày hôm sau mà tóc còn bồng bềnh, bung lên rất sạch và đẹp chứ ko bị bếch. Rất thích, sẽ tiếp tục sử dụng",Dầu Gội Selsun Chống Gàu & Ngứa 100ml Đã mua hàng online,21: 52 | 06/02/2020,5.0
282,https://hasaki.vn/san-pham/dau-goi-selsun-ngua-gau-giam-ngua-da-dau-5ml-x-10-goi-100453.html,"['103585', '100901', '104819', '4379', '100455', '100453', '104817', '104821', '4380']",100453,Trịnh Minh Như Ý,,Dầu Gội Selsun Chống Gàu & Ngứa 100ml Đã mua hàng online,02: 10 | 19/01/2020,5.0
283,https://hasaki.vn/san-pham/dau-goi-selsun-ngua-gau-giam-ngua-da-dau-5ml-x-10-goi-100453.html,"['103585', '100901', '104819', '4379', '100455', '100453', '104817', '104821', '4380']",100453,Như Mai,"Bố mình dùng dầu gội gì cũng k hợp, đều bị ngứa, nấm! Vậy mà lại dùng đc dầu này",Dầu Gội Selsun Chống Gàu & Ngứa 50ml Đã mua hàng online,16: 20 | 21/05/2019,5.0
284,https://hasaki.vn/san-pham/dau-goi-selsun-ngua-gau-giam-ngua-da-dau-5ml-x-10-goi-100453.html,"['103585', '100901', '104819', '4379', '100455', '100453', '104817', '104821', '4380']",100453,Mỹ Nghi Vương,"Gội 1 2 lần là bay gàu ngay, hết ngứa thật sự. Dạo này mình có nhuộm và uốn tóc nên cách 2 ngày ms gội đầu một lần, dù thế nhưng vẫn ko bị ngứa, gàu giảm đi thấy rõ. Tuy nhiên sản phẩm gây khô tóc",Dầu Gội Chống Gàu Và Ngứa - 100ml Đã mua hàng online,23: 12 | 21/02/2018,5.0
285,https://hasaki.vn/san-pham/dau-goi-selsun-ngua-gau-giam-ngua-da-dau-5ml-x-10-goi-100453.html,"['103585', '100901', '104819', '4379', '100455', '100453', '104817', '104821', '4380']",100453,Huỳnh Shine,"Gội lần đầu tiên là sạch gàu hết ngứa luôn, giá rẻ :)",Dầu Gội Chống Gàu Và Ngứa - 100ml Đã mua hàng online,12: 43 | 09/10/2017,5.0
286,https://hasaki.vn/san-pham/dau-goi-selsun-ngua-gau-giam-ngua-da-dau-5ml-x-10-goi-100453.html,"['103585', '100901', '104819', '4379', '100455', '100453', '104817', '104821', '4380']",100453,Ngọc,rất tốt và hiệu quả,Dầu Gội Selsun Ngừa Gàu Và Ngứa 1% Selenium Sulfide 250ml Đã mua hàng online,12: 00 | 13/01/2024,5.0
287,https://hasaki.vn/san-pham/dau-goi-selsun-ngua-gau-giam-ngua-da-dau-5ml-x-10-goi-100453.html,"['103585', '100901', '104819', '4379', '100455', '100453', '104817', '104821', '4380']",100453,Uyen Le,"Dầu gội trị gàu tốt. Mình dùng đã lâu. Tuy nhiên mùi có hơi nặng, và làm khá khô tóc.",Dầu Gội Selsun Ngừa Gàu Và Ngứa 1% Selenium Sulfide 250ml Đã mua hàng online,11: 55 | 19/11/2023,5.0
288,https://hasaki.vn/san-pham/dau-goi-selsun-ngua-gau-giam-ngua-da-dau-5ml-x-10-goi-100453.html,"['103585', '100901', '104819', '4379', '100455', '100453', '104817', '104821', '4380']",100453,Nguyễn Lê Thúy Vy,"Xài lần đầu thì ổn, hết gàu hết ngứa. Nhưng sau đó gàu tái lại và thậm chí còn nặng hơn. Xài về lâu dài thì bị lờn , gàu thì còn mà sử dụng không hiệu quả .",Dầu Gội Selsun Ngừa Gàu & Giảm Ngứa Da Đầu 5ml x 10 Gói Đã mua hàng online,08: 57 | 11/09/2023,4.0
289,https://hasaki.vn/san-pham/dau-goi-selsun-ngua-gau-giam-ngua-da-dau-5ml-x-10-goi-100453.html,"['103585', '100901', '104819', '4379', '100455', '100453', '104817', '104821', '4380']",100453,KIỀU ANH,100đ sạch gàu rỏ ràng trị cả nấm ngứa trong vòng 3-4l gội.. nhưng ngưng gội là lại bị lại.,Combo 2 Dầu Gội Selsun Ngăn Ngừa Gàu Và Ngứa 250mlx2 Đã mua hàng online,22: 33 | 09/09/2023,5.0
290,https://hasaki.vn/san-pham/dau-goi-selsun-ngua-gau-giam-ngua-da-dau-5ml-x-10-goi-100453.html,"['103585', '100901', '104819', '4379', '100455', '100453', '104817', '104821', '4380']",100453,Minh Anh Nguyen,"có giảm gàu và ngứa da đầu nha, gội khô tóc lắm nên k nên sử dụng thường xuyên (có lẽ do đây là đặc điểm chung của loại trị gàu)",Dầu Gội Selsun Ngừa Gàu Và Ngứa 1% Selenium Sulfide 100ml Đã mua hàng online,14: 31 | 03/08/2023,5.0
291,https://hasaki.vn/san-pham/dau-goi-selsun-ngua-gau-giam-ngua-da-dau-5ml-x-10-goi-100453.html,"['103585', '100901', '104819', '4379', '100455', '100453', '104817', '104821', '4380']",100453,Viên Thị Kim Uyên,Dùng cũng giảm gầu nhưng hơi khô tóc,Dầu Gội Selsun Ngừa Gàu Và Ngứa 1% Selenium Sulfide 100ml Đã mua hàng online,15: 08 | 15/07/2023,5.0
292,https://hasaki.vn/san-pham/dau-goi-selsun-ngua-gau-giam-ngua-da-dau-5ml-x-10-goi-100453.html,"['103585', '100901', '104819', '4379', '100455', '100453', '104817', '104821', '4380']",100453,Khánh Linh,Sài tốt lắm nha,Dầu Gội Selsun Ngừa Gàu Và Ngứa 1% Selenium Sulfide 100ml Đã mua hàng online,19: 22 | 22/06/2023,5.0
293,https://hasaki.vn/san-pham/dau-goi-selsun-ngua-gau-giam-ngua-da-dau-5ml-x-10-goi-100453.html,"['103585', '100901', '104819', '4379', '100455', '100453', '104817', '104821', '4380']",100453,Bùi Nguyễn Thanh Vân,"Sạch hẳn cả gàu. Lúc trước xài H&S Mỹ loại chuyên trị gàu thấy có hiệu quả, sau này xài thì ko biết do mua phải hàng giả hay chất lượng nó bị giảm mà lại bị gàu ngứa trở lại, gãi tróc cả da đầu. Thế là thử sang Selsun, cũng ko kì vọng lắm nhưng sau tầm 1-2 tuần là ko thấy gàu nữa, mùi lại dịu hơn H&S Mỹ nhiều, mừng rớt nước mắt.",Dầu Gội Selsun Ngừa Gàu Và Ngứa 1% Selenium Sulfide 250ml Đã mua hàng online,20: 47 | 28/05/2023,5.0
294,https://hasaki.vn/san-pham/dau-goi-selsun-ngua-gau-giam-ngua-da-dau-5ml-x-10-goi-100453.html,"['103585', '100901', '104819', '4379', '100455', '100453', '104817', '104821', '4380']",100453,VŨ THỊ TIN,tốt thật sự đầu hết gàu luôn ạ,Dầu Gội Selsun Ngừa Gàu Và Ngứa 1% Selenium Sulfide 100ml Đã mua hàng online,15: 40 | 23/05/2023,5.0
295,https://hasaki.vn/san-pham/dau-goi-selsun-ngua-gau-giam-ngua-da-dau-5ml-x-10-goi-100453.html,"['103585', '100901', '104819', '4379', '100455', '100453', '104817', '104821', '4380']",100453,Hoàng Thị Phương Lan,Mùi khó chịu. Ai nhạy cảm mùi như mình thì mua dầu khác nhe,Dầu Gội Selsun Ngừa Gàu Và Ngứa 1% Selenium Sulfide 50ml Đã mua hàng online,20: 45 | 28/03/2023,4.0
296,https://hasaki.vn/san-pham/dau-duong-toc-l-oreal-chiet-xuat-hoa-hong-100ml-106843.html,"['106843', '76026']",106843,Võ Bùi Thanh Thúy,,Dầu Dưỡng Tóc L'Oreal Tinh Dầu Hoa Tự Nhiên 100ml Đã mua hàng online,15: 53 | 21/02/2021,5.0
297,https://hasaki.vn/san-pham/dau-duong-toc-l-oreal-chiet-xuat-hoa-hong-100ml-106843.html,"['106843', '76026']",106843,Lê Thị Bích Tuyền,,Dầu Dưỡng Tóc L'Oreal Tinh Dầu Hoa Tự Nhiên 100ml Đã mua hàng online,15: 29 | 30/01/2021,5.0
298,https://hasaki.vn/san-pham/dau-duong-toc-l-oreal-chiet-xuat-hoa-hong-100ml-106843.html,"['106843', '76026']",106843,Lê Thị Nhi,"mềm mượt ,tơi tóc,mùi thơm nhẹ khá ưng",Dầu Dưỡng Tóc L'Oreal Tinh Dầu Hoa Tự Nhiên 100ml Đã mua hàng online,08: 32 | 29/01/2021,5.0
299,https://hasaki.vn/san-pham/dau-duong-toc-l-oreal-chiet-xuat-hoa-hong-100ml-106843.html,"['106843', '76026']",106843,Trần Thị Thủy Tiên,,Dầu Dưỡng Tóc L'Oreal Tinh Dầu Hoa Tự Nhiên 100ml Đã mua hàng online,08: 15 | 14/01/2021,5.0
300,https://hasaki.vn/san-pham/dau-duong-toc-l-oreal-chiet-xuat-hoa-hong-100ml-106843.html,"['106843', '76026']",106843,CHỊ KIM THƯ,cực tốt luôn nhé. mềm mượt tơi tóc. ko bết dính.,Dầu Dưỡng Tóc L'Oreal Tinh Dầu Hoa Tự Nhiên 100ml Đã mua hàng online,10: 47 | 14/12/2020,5.0
