,link_item,data_product_id_list,data_product_id,name_comment,content_comment,product_variant,datetime_comment,rating
0,https://hasaki.vn/san-pham/kem-duong-am-cung-cap-nuoc-vichy-giup-da-cang-min-am-muot-50ml-70900.html,[''],70900,Huỳnh Thi,"Sài ok lắm nha, thấm nhanh không bết rít, thoáng da, mình da dầu mụn hơi nhạy cảm sài xong da mướt dễ sợ.","Kem Dưỡng Ẩm Vichy Cho Da Khô, Mất Nước & Nhạy Cảm 50ml Đã mua hàng online",19: 16 | 09/03/2024,5.0
1,https://hasaki.vn/san-pham/kem-duong-am-cung-cap-nuoc-vichy-giup-da-cang-min-am-muot-50ml-70900.html,[''],70900,Ngoc Giau Chau,Chất gel dễ thấm cấp ẩm ok . Da căng mịn,"Kem Dưỡng Ẩm Vichy Cho Da Khô, Mất Nước & Nhạy Cảm 50ml Đã mua hàng online",17: 50 | 28/07/2022,5.0
2,https://hasaki.vn/san-pham/kem-duong-am-cung-cap-nuoc-vichy-giup-da-cang-min-am-muot-50ml-70900.html,[''],70900,Phượng Trang,"Mới xài thử, chưa biết như nào","Kem Dưỡng Ẩm Vichy Cho Da Khô, Mất Nước & Nhạy Cảm 50ml Đã mua hàng online",08: 25 | 12/07/2021,5.0
3,https://hasaki.vn/san-pham/kem-duong-forencos-dau-marula-nang-tong-da-ban-ngay-50ml-113195.html,"['113203', '113199', '113193', '113201', '113197', '113195']",113195,bich tuyen,"Mua về dùng hơn 1 tuần rồi, giờ ms ngoi lên đánh giá. Giao hàng siêu nhanh nha m.n Mua vs giá hời mà còn được tặng kèm chai serum chống nắng nữa chứ Về sản phẩm thì chất kem như kiểu gelatine, có dụng cụ múc kem nha, dùng đc 1 tuần thấy da ẩm mượt hơn nhiều luôn á. Ns sợ m.n k tin chứ mình dùng 1 đêm tới sáng hôm sau dậy rửa mặt sờ da mặt thấy mềm hẳn luôn.Mùa khô tới rồi, múc em này về là chân ái mà. Chai serum có nâng tone kiểu trắng hồng nha m.n, dùng thay kem lót đc luôn á. Đáng để thử nha","Kem Dưỡng Forencos Peptide Sáng Da, Giảm Nhăn Ban Đêm 50ml Đã mua hàng online",09: 27 | 20/11/2023,5.0
4,https://hasaki.vn/san-pham/sua-rua-mat-senka-duong-am-min-san-chac-da-120g-58384.html,"['113589', '58384']",58384,Minh Nhật,bản mới sài dở tệ luôn,Sữa Rửa Mặt Senka Tạo Bọt Bổ Sung Collagen 120g Đã mua hàng online,00: 53 | 26/05/2022,1.0
5,https://hasaki.vn/san-pham/sua-rua-mat-senka-duong-am-min-san-chac-da-120g-58384.html,"['113589', '58384']",58384,Shima Nightcore,"sp không hợp với mình, mụn ẩn lên khá nhiều, khô da",Sữa Rửa Mặt Senka Tạo Bọt Bổ Sung Collagen 120g Đã mua hàng online,09: 46 | 08/09/2021,2.0
6,https://hasaki.vn/san-pham/sua-rua-mat-senka-duong-am-min-san-chac-da-120g-58384.html,"['113589', '58384']",58384,Thủy Trúc,"dã xài 3 4 tuýp, cảm thấy rất ưng. Da cảm thấy sạch sau khi rửa",Sữa Rửa Mặt Senka Tạo Bọt Bổ Sung Collagen 120g Đã mua hàng online,22: 53 | 16/08/2021,5.0
7,https://hasaki.vn/san-pham/sua-rua-mat-senka-duong-am-min-san-chac-da-120g-58384.html,"['113589', '58384']",58384,LINH,,Sữa Rửa Mặt Senka Tạo Bọt Bổ Sung Collagen 120g Đã mua hàng online,10: 48 | 31/05/2021,5.0
8,https://hasaki.vn/san-pham/sua-rua-mat-senka-duong-am-min-san-chac-da-120g-58384.html,"['113589', '58384']",58384,Linh,"tạo bọt nhiều, sạch và mùi cũng dễ chịu.",Sữa Rửa Mặt Senka Dưỡng Ẩm Mịn & Săn Chắc Da 120g Đã mua hàng online,14: 18 | 21/05/2020,5.0
9,https://hasaki.vn/san-pham/sua-rua-mat-senka-duong-am-min-san-chac-da-120g-58384.html,"['113589', '58384']",58384,Trịnh Minh Như Ý,,Sữa Rửa Mặt Senka Dưỡng Ẩm Mịn & Săn Chắc Da 120g Đã mua hàng online,02: 06 | 19/01/2020,5.0
10,https://hasaki.vn/san-pham/sua-rua-mat-senka-duong-am-min-san-chac-da-120g-58384.html,"['113589', '58384']",58384,My Dung,"rất thích, vừa sạch vừa mềm da, tạo bọt nhiều",Sữa Rửa Mặt Senka Dưỡng Ẩm Mịn & Săn Chắc Da 120g Đã mua hàng online,16: 27 | 18/09/2019,5.0
11,https://hasaki.vn/san-pham/sua-rua-mat-senka-duong-am-min-san-chac-da-120g-58384.html,"['113589', '58384']",58384,Khanh Native,lkhjh,Sữa Rửa Mặt Senka Dưỡng Ẩm Mịn & Săn Chắc Da 120g,15: 21 | 01/06/2018,5.0
12,https://hasaki.vn/san-pham/sua-rua-mat-dang-gel-vichy-lam-sach-sau-cho-da-nhon-mun-200ml-80815.html,"['87737', '114721', '80971', '80815']",80815,Trần Kim Tuyên,"SRM dùng rất êm, không gây dị ứng, rửa xong da không bị khô, tạo cảm giác sạch thoáng.","Sữa Rửa Mặt Dạng Gel Vichy Làm Sạch Sâu Cho Da Nhờn, Mụn 50ml Đã mua hàng online",00: 30 | 05/04/2020,5.0
13,https://hasaki.vn/san-pham/sua-rua-mat-dang-gel-vichy-lam-sach-sau-cho-da-nhon-mun-200ml-80815.html,"['87737', '114721', '80971', '80815']",80815,Nguyễn Thái Uyên Vy,,"Sữa Rửa Mặt Dạng Gel Vichy Làm Sạch Sâu Cho Da Nhờn, Mụn 200ml Đã mua hàng online",19: 21 | 22/02/2020,5.0
14,https://hasaki.vn/san-pham/sua-rua-mat-dang-gel-vichy-lam-sach-sau-cho-da-nhon-mun-200ml-80815.html,"['87737', '114721', '80971', '80815']",80815,NGA NGA,"Bạn nào bị mụn cám có thể thử qua nhé, hiệu quả bất ngờ.",Sữa Rửa Mặt Vichy Dạng Gel Làm Sạch Sâu & Giảm Nhờn 400ml,22: 02 | 01/11/2023,5.0
