,link_item,data_product_id_list,data_product_id,name_comment,content_comment,product_variant,datetime_comment,rating
10,https://hasaki.vn/san-pham/tinh-chat-cocoon-nghe-hung-yen-x2-2-sang-da-chuyen-sau-30ml-102383.html,[''],102383,Nguyễn Thi Phương Sinh,Tốt,Tinh Chất Cocoon Nghệ Hưng Yên x2.2 Sáng Da Chuyên Sâu 30ml,13: 14 | 03/12/2023,5.0
11,https://hasaki.vn/san-pham/tinh-chat-cocoon-nghe-hung-yen-x2-2-sang-da-chuyen-sau-30ml-102383.html,[''],102383,Hương Ly,mờ ê mê,Tinh Chất Cocoon Nghệ Hưng Yên x2.2 Sáng Da Chuyên Sâu 30ml,13: 01 | 03/12/2023,5.0
12,https://hasaki.vn/san-pham/tinh-chat-cocoon-nghe-hung-yen-x2-2-sang-da-chuyen-sau-30ml-102383.html,[''],102383,Lê Thị Mỹ Linh,Mờ ê mê,Tinh Chất Cocoon Nghệ Hưng Yên x2.2 Sáng Da Chuyên Sâu 30ml,12: 07 | 03/12/2023,5.0
13,https://hasaki.vn/san-pham/tinh-chat-cocoon-nghe-hung-yen-x2-2-sang-da-chuyen-sau-30ml-102383.html,[''],102383,Hoàng thị phuong,Tinh chất giúp da sáng đẹp tự nhiên,Tinh Chất Cocoon Nghệ Hưng Yên x2.2 Sáng Da Chuyên Sâu 30ml,12: 01 | 03/12/2023,5.0
14,https://hasaki.vn/san-pham/tinh-chat-cocoon-nghe-hung-yen-x2-2-sang-da-chuyen-sau-30ml-102383.html,[''],102383,Khuất Thị Tâm,Thương hiệu xứng đáng 10 điểm,Tinh Chất Cocoon Nghệ Hưng Yên x2.2 Sáng Da Chuyên Sâu 30ml,12: 01 | 03/12/2023,5.0
15,https://hasaki.vn/san-pham/tinh-chat-cocoon-nghe-hung-yen-x2-2-sang-da-chuyen-sau-30ml-102383.html,[''],102383,LONG,Xài 2 chai là thấy da mặt sáng hơn da cổ cả tông í thâm mụn mới cũng nhanh hết nữa. Mờ ê mê,Serum Cocoon Nghệ Hưng Yên x2.2 Sáng Da Chuyên Sâu 30ml Đã mua hàng online,09: 25 | 02/04/2023,5.0
16,https://hasaki.vn/san-pham/kem-duong-cerave-cho-da-kho-den-rat-kho-50ml-102979.html,"['102977', '102979', '102975']",102979,Nguyên Nguyên,Rất hài lòng về sản phẩm ❤️,Kem Dưỡng CeraVe Cho Da Khô Đến Rất Khô 454g Đã mua hàng online,15: 09 | 17/03/2024,5.0
17,https://hasaki.vn/san-pham/kem-duong-cerave-cho-da-kho-den-rat-kho-50ml-102979.html,"['102977', '102979', '102975']",102979,kim quy,Mình đã dùng. Rất hiệu quả,Kem Dưỡng CeraVe Cho Da Khô Đến Rất Khô 340g,21: 01 | 13/01/2024,5.0
18,https://hasaki.vn/san-pham/kem-duong-cerave-cho-da-kho-den-rat-kho-50ml-102979.html,"['102977', '102979', '102975']",102979,Hạ Huỳnh,"Da mình thuộc loại rất khô, lại bị chàm, đến mùa đông da nứt nẻ bong tróc và rất ngứa. Mình dùng thử cả cleaner và lotion thì da mướt và mềm hẳn so với khi dùng các hẵng khác. Mặc dù tắm xong cảm giác vẫn chưa sạch và xoa lotion thì cảm giác nhờn bí, nhưng tầm 15p sau da mướt nhẹ tênh. Hy vọng cải thiện tình trạng của mình!",Kem Dưỡng CeraVe Cho Da Khô Đến Rất Khô 50ml Đã mua hàng online,13: 16 | 19/11/2023,5.0
19,https://hasaki.vn/san-pham/kem-duong-cerave-cho-da-kho-den-rat-kho-50ml-102979.html,"['102977', '102979', '102975']",102979,Đinh Tị,"em này tạo lớp màng ẩm cho da nên nhìn bóng bóng, cấ ẩm tốt hơi bị ok luôn í",Kem Dưỡng CeraVe Cho Da Khô Đến Rất Khô 340g Đã mua hàng online,00: 16 | 30/08/2023,5.0
20,https://hasaki.vn/san-pham/kem-duong-cerave-cho-da-kho-den-rat-kho-50ml-102979.html,"['102977', '102979', '102975']",102979,Nguyễn Như Ý,"Mình có mua sp này nhưng 454gr 389k, mình dùng đúng 1 lần và thấy không phù hợp với da mình, pass nhanh 300k cho bạn nào có nhu cầu, liên hệ zalo mình 0962095481, mình ở Q5 HCM, mình mua ngày 13/04",Kem Dưỡng CeraVe Cho Da Khô Đến Rất Khô 454g Đã mua hàng online,14: 11 | 14/04/2023,5.0
21,https://hasaki.vn/san-pham/kem-duong-cerave-cho-da-kho-den-rat-kho-50ml-102979.html,"['102977', '102979', '102975']",102979,Bùi T.Minh Hằng,Siêu to luôn ấy. Dùng cho da body oki luôn. Da mình khô mùa đông dùng em này đúng thích. buổi tối da mướt hẳn. tiếc là mua muộn quá. dùng hũ này không biết bao giờ mới hết,Kem Dưỡng CeraVe Cho Da Khô Đến Rất Khô 340g Đã mua hàng online,23: 56 | 17/01/2023,5.0
22,https://hasaki.vn/san-pham/kem-duong-cerave-cho-da-kho-den-rat-kho-50ml-102979.html,"['102977', '102979', '102975']",102979,Ngoc Giau Chau,Chất kem mướt khô,Kem Dưỡng CeraVe Cho Da Khô Đến Rất Khô 340g Đã mua hàng online,19: 57 | 05/01/2023,5.0
23,https://hasaki.vn/san-pham/kem-duong-cerave-cho-da-kho-den-rat-kho-50ml-102979.html,"['102977', '102979', '102975']",102979,anh Gia Phú,"Cấp ẩm tốt, nhẹ mặt, thấm nhanh",Kem Dưỡng CeraVe Cho Da Khô Đến Rất Khô 50ml Đã mua hàng online,17: 00 | 03/01/2023,5.0
24,https://hasaki.vn/san-pham/kem-duong-cerave-cho-da-kho-den-rat-kho-50ml-102979.html,"['102977', '102979', '102975']",102979,Minh Anh Mabel,Gooo,Kem Dưỡng CeraVe Cho Da Khô Đến Rất Khô 50ml Đã mua hàng online,19: 26 | 31/10/2022,5.0
25,https://hasaki.vn/san-pham/nuoc-can-bang-cocoon-chiet-xuat-bi-dao-310ml-95753.html,"['100393', '95753']",95753,Nguyễn Thị Cẩm Dung,,Toner Cocoon Chiết Xuất Bí Đao 310ml,15: 37 | 23/11/2023,5.0
26,https://hasaki.vn/san-pham/nuoc-can-bang-cocoon-chiet-xuat-bi-dao-310ml-95753.html,"['100393', '95753']",95753,ThưVy Vân,Rất hài lòng,Toner Cocoon Chiết Xuất Bí Đao 310ml,15: 23 | 23/11/2023,5.0
27,https://hasaki.vn/san-pham/nuoc-can-bang-cocoon-chiet-xuat-bi-dao-310ml-95753.html,"['100393', '95753']",95753,Ngọc Hellen,rất hài lòng,Toner Cocoon Chiết Xuất Bí Đao 310ml,16: 01 | 22/11/2023,5.0
28,https://hasaki.vn/san-pham/nuoc-can-bang-cocoon-chiet-xuat-bi-dao-310ml-95753.html,"['100393', '95753']",95753,Linh,Mình muốn pass lại Toner Cocoon Bí Đao 140ml do mình xài không hợp với da mặt ai cần ib mình nha _kaeliin_ mình cảm ơn,Toner Cocoon Chiết Xuất Bí Đao 140ml Đã mua hàng online,01: 01 | 16/04/2023,4.0
29,https://hasaki.vn/san-pham/nuoc-can-bang-cocoon-chiet-xuat-bi-dao-310ml-95753.html,"['100393', '95753']",95753,Nguyễn Võ Thùy Linh,"mình sử dụng đến nay là 5 chai rồi rất hợp với da mình, kiềm dầu, ngăn ngừa mụn. Rất hài lòng.",Toner Cocoon Chiết Xuất Bí Đao 310ml Đã mua hàng online,19: 13 | 02/04/2023,5.0
30,https://hasaki.vn/san-pham/nuoc-can-bang-cocoon-chiet-xuat-bi-dao-310ml-95753.html,"['100393', '95753']",95753,Linh Song,"Sản phẩm khá tốt, dùng mềm da, cân bằng da, giảm mụn nưa. Nên sử dụng",Nước Cân Bằng Cocoon Chiết Xuất Bí Đao 310ml Đã mua hàng online,08: 05 | 05/12/2021,5.0
31,https://hasaki.vn/san-pham/nuoc-can-bang-cocoon-chiet-xuat-bi-dao-310ml-95753.html,"['100393', '95753']",95753,Nguyễn Quỳnh Như,"Toner làm giảm dầu khá rõ, ko gây kích ứng, lên mụn. Bạn nào da dầu mụn nên thử, sẽ mua thêm serum bí đao",Nước Cân Bằng Cocoon Chiết Xuất Bí Đao 310ml Đã mua hàng online,12: 53 | 27/06/2021,5.0
32,https://hasaki.vn/san-pham/kem-duong-ban-dem-olay-regenerist-ngua-lao-hoa-50g-83647.html,"['83647', '83649']",83647,Hà Trần,"Shop Gói hàng cẩn thận, ok",Kem Dưỡng Olay Regenerist Ngừa Lão Hóa Da Ban Đêm 50g,13: 14 | 17/03/2023,5.0
33,https://hasaki.vn/san-pham/kem-duong-ban-dem-olay-regenerist-ngua-lao-hoa-50g-83647.html,"['83647', '83649']",83647,Tống Thị Mai Nhung,Loại này có chống nắng ko ạ?,Kem Dưỡng Ban Ngày Olay Regenerist Ngừa Lão Hóa 50g Đã mua hàng online,14: 21 | 25/03/2022,5.0
34,https://hasaki.vn/san-pham/kem-duong-ban-dem-olay-regenerist-ngua-lao-hoa-50g-83647.html,"['83647', '83649']",83647,xuân hiền,Dưỡng ẩm nhiều làm da rít rít khó chịu,Kem Dưỡng Ban Đêm Olay Regenerist Ngừa Lão Hóa 50g Đã mua hàng online,22: 28 | 03/03/2022,3.0
35,https://hasaki.vn/san-pham/kem-duong-ban-dem-olay-regenerist-ngua-lao-hoa-50g-83647.html,"['83647', '83649']",83647,minh quyên,giao hàng nhanh gói hàng kĩ sản phẩm ok mọi người nên mua,Kem Dưỡng Ban Ngày Olay Regenerist Ngừa Lão Hóa 50g Đã mua hàng online,15: 29 | 22/03/2021,5.0
36,https://hasaki.vn/san-pham/kem-duong-ban-dem-olay-regenerist-ngua-lao-hoa-50g-83647.html,"['83647', '83649']",83647,Thùy Yên Võ,hàng xài tốt đã đã mềm mịn hơn rất nhiều mình ở Đà lạt mùa này lạnh nhưng vẫn ok,Kem Dưỡng Ban Đêm Olay Regenerist Ngừa Lão Hóa 50g Đã mua hàng online,20: 29 | 13/01/2021,5.0
37,https://hasaki.vn/san-pham/kem-chong-nang-l-oreal-min-nhe-nang-tong-giam-tham-50ml-95451.html,"['95451', '95677', '95453', '105523', '95449']",95451,La Thanh Châu,kem chống nắng kiềm dầu mà xài lên mặt nhờn ko thấm vào da,Kem Chống Nắng L’Oreal Mịn Nhẹ Kiềm Dầu Thoáng Mịn Da 50ml Đã mua hàng online,11: 12 | 18/02/2022,3.0
38,https://hasaki.vn/san-pham/kem-chong-nang-l-oreal-min-nhe-nang-tong-giam-tham-50ml-95451.html,"['95451', '95677', '95453', '105523', '95449']",95451,Ngô Khánh Ly,"kem chống nắng tốt, đủ đô cho da treatment, thoa lên da cảm giác mát mát, không nhờn dính, nhẹ mặt",Kem Chống Nắng L’Oreal Mịn Nhẹ Kiềm Dầu Thoáng Mịn Da 50ml Đã mua hàng online,08: 28 | 13/02/2022,5.0
39,https://hasaki.vn/san-pham/kem-chong-nang-l-oreal-min-nhe-nang-tong-giam-tham-50ml-95451.html,"['95451', '95677', '95453', '105523', '95449']",95451,Ngô minh trân,"K hợp cho da khô, hương liệu nồng xài bị khô da",Kem Chống Nắng L’Oreal Mịn Nhẹ Nâng Tông Giảm Thâm 50ml Đã mua hàng online,00: 39 | 18/01/2022,4.0
40,https://hasaki.vn/san-pham/kem-chong-nang-l-oreal-min-nhe-nang-tong-giam-tham-50ml-95451.html,"['95451', '95677', '95453', '105523', '95449']",95451,Cherry huỳnh,Hơi nặng mặt cảm giác nhờn rít khó chịu,Kem Chống Nắng L’Oreal Mịn Nhẹ Kiềm Dầu Thoáng Mịn Da 50ml Đã mua hàng online,14: 43 | 14/12/2021,5.0
41,https://hasaki.vn/san-pham/kem-chong-nang-l-oreal-min-nhe-nang-tong-giam-tham-50ml-95451.html,"['95451', '95677', '95453', '105523', '95449']",95451,Lý Thảo Mi,"Hàng đi nhanh chóng, đóng gói cẩn thận và a giao hàng nói chuyện cực dễ thương lun ! Lần đầu sử dụng nên chưa bít sẽ như thế nào, cơ mà mua ngay lúc được khuyến mãi 2 chai nước tẩy trang bé bé xinh xinh lun",Kem Chống Nắng L’Oreal Mịn Nhẹ Nâng Tông Giảm Thâm 50ml Đã mua hàng online,17: 15 | 27/11/2021,4.0
42,https://hasaki.vn/san-pham/kem-chong-nang-l-oreal-min-nhe-nang-tong-giam-tham-50ml-95451.html,"['95451', '95677', '95453', '105523', '95449']",95451,Bảo Ngọc,"sản phẩm có mùi hương liệu, với cá nhân mình thì thấy dùng có hơi nặng mặt,che phủ kém với những bạn da mụn",Kem Chống Nắng L’Oreal Mịn Nhẹ Che Phủ Đều Màu Da 50ml Đã mua hàng online,07: 37 | 19/11/2021,4.0
43,https://hasaki.vn/san-pham/kem-chong-nang-l-oreal-min-nhe-nang-tong-giam-tham-50ml-95451.html,"['95451', '95677', '95453', '105523', '95449']",95451,khê thị hồng thắm,riêng mình da khô sao khi thoa lớp kem dưỡng thì thoa kem chống nắng này rất OK mịn bóng nhe mặt,Kem Chống Nắng L’Oreal Mịn Nhẹ Nâng Tông Giảm Thâm 50ml Đã mua hàng online,20: 17 | 21/09/2022,5.0
44,https://hasaki.vn/san-pham/kem-chong-nang-l-oreal-min-nhe-nang-tong-giam-tham-50ml-95451.html,"['95451', '95677', '95453', '105523', '95449']",95451,Thanh Trịnh,"m da khô dùng viền hồng thích dã man, nâng tông, thấm nhanh, nhìn da có sức sống! kcn m ưng nhất trước giờ luôn! da dầu ko thì ko nên nha, ko kiềm dầu đâu.",Kem Chống Nắng L’Oreal Mịn Nhẹ Nâng Tông Giảm Thâm 50ml Đã mua hàng online,14: 32 | 15/08/2022,4.0
45,https://hasaki.vn/san-pham/kem-chong-nang-l-oreal-min-nhe-nang-tong-giam-tham-50ml-95451.html,"['95451', '95677', '95453', '105523', '95449']",95451,Nguyễn Hoàng Phương Nghi,"Đánh liều mua loại matte về trải nghiệm vì coi review thấy hợp cho da đang treatment mà giá cũng mềm. Thoa kem lên da mặt thì thấy ko nâng tone, chất kem mỏng nhẹ thấm nhanh và kiềm dầu khá tốt. da mình hh thiên dầu, hôm đó m đi học thêm chạy xe cả đi cả về là nửa tiếng, ko nắng nhiều, ở trong lớp có máy lạnh 1 tiếng rưỡi, đeo khẩu trang suốt. Tới lúc về thấy đổ xíu dầu chỗ cánh mũi với dưới môi thôi. Chống nước cũng tạm ổn à. M lười viết đlắm mà nay gặp đc e kcn ưng quá phải dành tgian viết",Kem Chống Nắng L’Oreal Mịn Nhẹ Kiềm Dầu Thoáng Mịn Da 50ml Đã mua hàng online,13: 20 | 12/07/2022,5.0
46,https://hasaki.vn/san-pham/kem-chong-nang-l-oreal-min-nhe-nang-tong-giam-tham-50ml-95451.html,"['95451', '95677', '95453', '105523', '95449']",95451,Huỳnh Lê,"Mình đang dùng dòng Matte , đọc đánh giá thấy có mấy bạn nói bí da , và không thấm vào da , riêng mình thì thấy thoa lên không mướt như skinaqua ( skinaqua chất lỏng hơn ) , nhưng thoa lên không thấy bóng mặt lâu như skinaqua",Kem Chống Nắng L’Oreal Mịn Nhẹ Kiềm Dầu Thoáng Mịn Da 50ml Đã mua hàng online,07: 54 | 25/06/2022,4.0
47,https://hasaki.vn/san-pham/kem-chong-nang-l-oreal-min-nhe-nang-tong-giam-tham-50ml-95451.html,"['95451', '95677', '95453', '105523', '95449']",95451,Nhi,"kem chống nắng bí da, không thẩm thấu, bết làm da như chảo dầu. trong khi lại nói dành cho da dầu.",Kem Chống Nắng L’Oreal Mịn Nhẹ Kiềm Dầu Thoáng Mịn Da 50ml Đã mua hàng online,18: 48 | 10/06/2022,1.0
48,https://hasaki.vn/san-pham/kem-chong-nang-l-oreal-min-nhe-nang-tong-giam-tham-50ml-95451.html,"['95451', '95677', '95453', '105523', '95449']",95451,Huỳnh Trương Minh Khang,"Mình xài hết 1 tuýp này rồi, theo quan điểm thì dòng Moist này nhẹ mặt hơn dòng Matte rất rất nhiều (chắc 1 phần do cồn đứng cao hơn tẹo vs cả ko có Dimethicone đừng phía sau), nên khá phù hợp cho da hơi nhiều dầu, tuy nhiên vẫn bóng và rít lúc mới thoa, tầm 5-10p sau thì sẽ set lại bớt. Nói chung em này ngon bổ rẻ nè, màng lọc cũng nhiều nựa hihi. Sẽ mua lại",Kem Chống Nắng L’Oreal Dưỡng Ẩm Mịn Mượt Da 50ml Đã mua hàng online,12: 40 | 13/05/2022,5.0
49,https://hasaki.vn/san-pham/kem-chong-nang-l-oreal-min-nhe-nang-tong-giam-tham-50ml-95451.html,"['95451', '95677', '95453', '105523', '95449']",95451,yến,thề là ko hiểu sao năm 2022 rồi vẫn sản xuất ra đc kcn bết rích và bí đến như vậy. vậy mà quảng cáo thấm nhanh k bết rích.? mn nên ko nên mua nha.,Kem Chống Nắng L’Oreal Dưỡng Ẩm Mịn Mượt Da 50ml Đã mua hàng online,18: 58 | 01/05/2022,1.0
50,https://hasaki.vn/san-pham/kem-chong-nang-l-oreal-min-nhe-nang-tong-giam-tham-50ml-95451.html,"['95451', '95677', '95453', '105523', '95449']",95451,ĐẶNG TẤN TÀI,"Tạm, bôi lên bết rích khó chịu cực kì, phân khúc giá rẻ chắc k ai qua đc skinaqua r",Kem Chống Nắng L’Oreal Mịn Nhẹ Nâng Tông Giảm Thâm 50ml Đã mua hàng online,16: 11 | 29/03/2022,3.0
51,https://hasaki.vn/san-pham/kem-chong-nang-l-oreal-min-nhe-nang-tong-giam-tham-50ml-95451.html,"['95451', '95677', '95453', '105523', '95449']",95451,yến,"mn nên cân nhắc khi mua kcn này vì nó rất bếch rít, thoa mãi ko thấm rất khó chịu. ko hiểu sao thời nào rồi mà hãng nổi tiếng vậy lại cho ra mắt sản phẩm bí bách và rít như vậy. giờ đem thoa chân luôn.",Kem Chống Nắng L’Oreal Mịn Nhẹ Kiềm Dầu Thoáng Mịn Da 50ml Đã mua hàng online,07: 37 | 17/03/2022,1.0
52,https://hasaki.vn/san-pham/kem-chong-nang-l-oreal-min-nhe-nang-tong-giam-tham-50ml-95451.html,"['95451', '95677', '95453', '105523', '95449']",95451,Phạm Nguyễn Tuyết Như,mk xài 2 chai kcn này r nè bản thân mk thấy ok thôi chứ cx ko quá xuất sắc chỉ tại nó hợp vs mk và mk ko bt đoour loại nào nên ms xài chai này em này thì ko chống nc nên mấy bn nên cân nhắc nha thoa lên xg thì thấy mịn lì nhma vẫn có đọ căng bóng nha,Kem Chống Nắng L’Oreal Mịn Nhẹ Kiềm Dầu Thoáng Mịn Da 50ml Đã mua hàng online,12: 47 | 25/02/2022,5.0
53,https://hasaki.vn/san-pham/kem-chong-nang-l-oreal-min-nhe-nang-tong-giam-tham-50ml-95451.html,"['95451', '95677', '95453', '105523', '95449']",95451,NGỌC HOÀI,cảm nhận của mình trong khi đang sử dụng thì perfect kiểu nó dạng sữa á khi bôi lên mặt thì thấm nhanh k bết cục(da mình da dầu) với mùi nó thơm thơm thích vãi,Kem Chống Nắng L'Oreal Paris X20 Thoáng Da Mỏng Nhẹ 50ml Đã mua hàng online,21: 30 | 27/02/2024,5.0
54,https://hasaki.vn/san-pham/kem-chong-nang-l-oreal-min-nhe-nang-tong-giam-tham-50ml-95451.html,"['95451', '95677', '95453', '105523', '95449']",95451,Thảo Nguyễn,"chất kem dễ tán, không nâng tone, nhưng bôi lên mặt không ráo mà cứ bóng bóng",Kem Chống Nắng L'Oreal Mịn Nhẹ Kiềm Dầu Thoáng Mịn Da 50ml Đã mua hàng online,08: 02 | 05/12/2023,4.0
55,https://hasaki.vn/san-pham/kem-chong-nang-l-oreal-min-nhe-nang-tong-giam-tham-50ml-95451.html,"['95451', '95677', '95453', '105523', '95449']",95451,Uyen Le,Kem chống nắng này dùng lên da mình okie. Nhưng mà bôi xong mình thấy khá bóng và có độ ẩm cao. Kiểu không được khô ráo. Cảm giác trên mặt thì ổn.,Kem Chống Nắng L'Oreal Dưỡng Ẩm Mịn Mượt Da 50ml Đã mua hàng online,11: 35 | 19/11/2023,4.0
56,https://hasaki.vn/san-pham/kem-chong-nang-l-oreal-min-nhe-nang-tong-giam-tham-50ml-95451.html,"['95451', '95677', '95453', '105523', '95449']",95451,Nhật Vy Tran,"Xài ổn, khô, ráo kh kiềm dầu lắm khoảng 2,3 tiếng là mặt mình bị bóng dầu chống nắng tốt",Kem Chống Nắng L'Oreal Mịn Nhẹ Nâng Tông Giảm Thâm 50ml Đã mua hàng online,12: 16 | 08/11/2023,4.0
57,https://hasaki.vn/san-pham/kem-chong-nang-l-oreal-min-nhe-nang-tong-giam-tham-50ml-95451.html,"['95451', '95677', '95453', '105523', '95449']",95451,Ngọc Huệ,rất ưng ạ. giao hàng nhanh lại kèm quà,Kem Chống Nắng L'Oreal Paris X20 Thoáng Da Mỏng Nhẹ 50ml Đã mua hàng online,12: 32 | 07/10/2023,5.0
58,https://hasaki.vn/san-pham/kem-chong-nang-l-oreal-min-nhe-nang-tong-giam-tham-50ml-95451.html,"['95451', '95677', '95453', '105523', '95449']",95451,C.Nhi,"Mattel & fresh dễ tán, sau 10p thấm hoàn toàn, thoáng da không bị lên mụn ẩn hay kích ứng gì hết. Không khô như dặm phấn đâu nhé. Kiềm dầu 3 h",Kem Chống Nắng L'Oreal Paris X20 Thoáng Da Mỏng Nhẹ 50ml Đã mua hàng online,07: 53 | 31/08/2023,5.0
59,https://hasaki.vn/san-pham/kem-chong-nang-l-oreal-min-nhe-nang-tong-giam-tham-50ml-95451.html,"['95451', '95677', '95453', '105523', '95449']",95451,Biện Thị Cẩm Giang,kem chống nắng không nâng tone nhưng hơi tối màu khi lên da,Kem Chống Nắng L'Oreal Paris X20 Thoáng Da Mỏng Nhẹ 50ml Đã mua hàng online,16: 28 | 21/08/2023,4.0
60,https://hasaki.vn/san-pham/kem-chong-nang-l-oreal-min-nhe-nang-tong-giam-tham-50ml-95451.html,"['95451', '95677', '95453', '105523', '95449']",95451,Thái Sơn,"Thiết kế xinh, nhìn khá sang và đẹp, nhỏ gọn vừa tay. Test thử trên tay thấy khá dễ ngấm, thoa lên một chút là thấm rồi. Da mặt thì đợi một lúc cho nó set vào da thì finish rất đẹp, ko quá nâng tone. Chống nắng tốt, da ko bị đỏ khi ở ngoài nắng lâu cũng như chống nước tương đối ok. Tuy vậy mùi cồn hơi nhiều, nhạy cảm với cồn nên cân nhắc hoặc những bạn có vết thương hở cũng nên dùng cái để che đi vết thương chứ ko là khá châm chích. Kiềm dầu okay. 8,75/10",Kem Chống Nắng L'Oreal Paris X20 Thoáng Da Mỏng Nhẹ 50ml Đã mua hàng online,22: 13 | 06/07/2023,5.0
61,https://hasaki.vn/san-pham/kem-chong-nang-l-oreal-min-nhe-nang-tong-giam-tham-50ml-95451.html,"['95451', '95677', '95453', '105523', '95449']",95451,Vy Vy,"Loại này mắc hơn hẳn mấy loại kia, mà công nhận dùng mê thiệt ạ. Finish em thấy đẹp, em có dùng kèm vitamin C ở dưới mà tới cuối ngày thấy da vẫn căng bóng như con gái Hàn Quốc ấy. Màng lọc có vẻ ổn, em không đi ngoài nhiều nên dùng oke. Mà hay cháy hàng quá huhu.",Kem Chống Nắng L'Oreal Paris X20 Thoáng Da Mỏng Nhẹ 50ml Đã mua hàng online,00: 11 | 03/07/2023,5.0
