,link_item,data_product_id_list,data_product_id,name_comment,content_comment,product_variant,datetime_comment,rating
0,https://hasaki.vn/san-pham/mieng-dan-mun-acnes-giup-giam-mun-sung-viem-48-mieng-100863.html,"['100863', '116021', '69876']",100863,Huyền Napy,"Mình có dùng vài loại nhưng thấy loại này gom cồi khá tốt, lại đúng kiểu tàn hình nên đã mua hai, ba lần r, nhưng mà nó sẽ hợp với mụn đầu trắng hơn là mụn đang sưng 1 cục. mụn sưng nên chấm mụn để nó gom cồi rồi dán miếng dán lên nha",Miếng Dán Mụn Acnes Giúp Giảm Mụn Sưng Viêm 48 Miếng Đã mua hàng online,10: 30 | 13/07/2023,5.0
1,https://hasaki.vn/san-pham/mieng-dan-mun-acnes-giup-giam-mun-sung-viem-48-mieng-100863.html,"['100863', '116021', '69876']",100863,Phạm H,"bám quá chắc, đi học rửa mặt, tát nước ầm ầm mà không hề thấy bị rớt ra, hay thật chứ",Miếng Dán Mụn Acnes Giúp Giảm Mụn Sưng Viêm 24 Miếng Đã mua hàng online,13: 38 | 10/07/2023,5.0
2,https://hasaki.vn/san-pham/mieng-dan-mun-acnes-giup-giam-mun-sung-viem-48-mieng-100863.html,"['100863', '116021', '69876']",100863,Mạc Thị Thùy Anh,,Miếng Dán Mụn Acnes Giúp Giảm Mụn Sưng Viêm 24 Miếng Đã mua hàng online,21: 38 | 09/06/2023,5.0
3,https://hasaki.vn/san-pham/mieng-dan-mun-acnes-giup-giam-mun-sung-viem-48-mieng-100863.html,"['100863', '116021', '69876']",100863,Ân Hồng,k hiệu quả lắm,Miếng Dán Mụn Acnes Giúp Giảm Mụn Sưng Viêm 24 Miếng Đã mua hàng online,22: 32 | 14/11/2022,2.0
4,https://hasaki.vn/san-pham/mieng-dan-mun-acnes-giup-giam-mun-sung-viem-48-mieng-100863.html,"['100863', '116021', '69876']",100863,Hạ Nhung,"Trước đây thì mình thấy cực kỳ hiệu quả, sáng hôm sau ra cồi rồi, nhưng dạo này không biết sao nó không hiệu quả lắm, dán cũng bớt dính cố định được như trước",Miếng Dán Mụn Acnes Giúp Giảm Mụn Sưng Viêm 24 Miếng Đã mua hàng online,19: 32 | 19/05/2022,4.0
5,https://hasaki.vn/san-pham/mieng-dan-mun-acnes-giup-giam-mun-sung-viem-48-mieng-100863.html,"['100863', '116021', '69876']",100863,Nguyễn Phương Thúy,"Mình thấy miếng dán mụn của Acnes không oker cho lắm, nó chỉ có td dán mụn để trang điểm che mụn thôi, chứ còn lấy nhân mụn thì không thấy, không bằng Dán mụn Corx luôn á",Miếng Dán Mụn Acnes Giúp Giảm Mụn Sưng Viêm 24 Miếng Đã mua hàng online,23: 51 | 08/01/2022,3.0
6,https://hasaki.vn/san-pham/mieng-dan-mun-acnes-giup-giam-mun-sung-viem-48-mieng-100863.html,"['100863', '116021', '69876']",100863,thanh,,Miếng Dán Mụn Acnes Giúp Giảm Mụn Sưng Viêm 24 Miếng Đã mua hàng online,22: 16 | 06/02/2024,5.0
7,https://hasaki.vn/san-pham/mieng-dan-mun-acnes-giup-giam-mun-sung-viem-48-mieng-100863.html,"['100863', '116021', '69876']",100863,Chang Ng,"Miếng này ok, dán 1 phát đi phay phay cả ngày ngoài đường mà ko hề bung, dán này thấy gom cồi tốt, mụn mau lành hơn hẳn. Nch là tui ưng",Miếng Dán Mụn Acnes Giúp Giảm Mụn Sưng Viêm 24 Miếng Đã mua hàng online,23: 05 | 04/02/2024,5.0
8,https://hasaki.vn/san-pham/mieng-dan-mun-acnes-giup-giam-mun-sung-viem-48-mieng-100863.html,"['100863', '116021', '69876']",100863,Jimmy,"Mua về mik dùng dc tuần nay r, dán vào chỗ mụn viêm hay vết mụn mới nặn đều ok lắm. Miếng dán rất chắc chắn và sau khi lột ra thì chỗ bị mụn có vẻ xẹp hẳn . Nchung là quá ok giá thành rẻ mà sp chất lượng.",Miếng Dán Mụn Acnes Giúp Giảm Mụn Sưng Viêm 24 Miếng Đã mua hàng online,22: 51 | 04/02/2024,5.0
9,https://hasaki.vn/san-pham/mieng-dan-mun-acnes-giup-giam-mun-sung-viem-48-mieng-100863.html,"['100863', '116021', '69876']",100863,Võ Văn Nhiên,"Ê dán cái này mê nha, tui đang xài đây, rất nên mua. Dán buổi tối sáng dậy là thấy cái cồi nằm trên miếng dán rùi, ai mà mụn bọc viêm muốn mau hết thì xài kèm thêm chấm mụn là ok",Miếng Dán Mụn Acnes Giúp Giảm Mụn Sưng Viêm 24 Miếng Đã mua hàng online,20: 50 | 30/01/2024,5.0
