,link_item,data_product_id_list,data_product_id,name_comment,content_comment,product_variant,datetime_comment,rating
0,https://hasaki.vn/san-pham/gel-rua-mat-senz-tu-kho-qua-thu-nho-lo-chan-long-150ml-104941.html,"['104957', '104955', '104941', '104931', '104949', '104943']",104941,Bích Trâm,"Hàng được tặng mà xài mê quá, sữa rửa mặt này có mùi rất thơm ngon :”> bảng thành phần mình rất thích, thoa lên mặt chất kem trắng như mặt nạ, mát xa rất đã. Chất kem cũng dễ rửa trôi nữa, rửa mặt xong thấy mặt trắng hẳn ra luôn, đã tìm được sữa rửa mặt chân ái ❤️",Sữa Rửa Mặt Senz Chiết Xuất Cám Gạo Dưỡng Sáng Da 30ml Đã mua hàng online,09: 51 | 10/09/2023,5.0
1,https://hasaki.vn/san-pham/gel-rua-mat-senz-tu-kho-qua-thu-nho-lo-chan-long-150ml-104941.html,"['104957', '104955', '104941', '104931', '104949', '104943']",104941,Vũ thị hoa,Chân ái là đây chứ đâu. Srm dùng thích. Mát lạnh. Lành tính. Rửa xong không bị khô da. Ko nói nhiều. 10 điểm,Gel Rửa Mặt Senz Từ Khổ Qua Thu Nhỏ Lỗ Chân Lông 150ml Đã mua hàng online,12: 10 | 26/08/2023,5.0
2,https://hasaki.vn/san-pham/gel-rua-mat-senz-tu-kho-qua-thu-nho-lo-chan-long-150ml-104941.html,"['104957', '104955', '104941', '104931', '104949', '104943']",104941,Tường Vy,"Nắp đậy cảm giác không kín, Sem thì sài Ok",Gel Rửa Mặt Senz Từ Khổ Qua Thu Nhỏ Lỗ Chân Lông 30ml Đã mua hàng online,18: 23 | 23/08/2023,3.0
3,https://hasaki.vn/san-pham/gel-rua-mat-senz-tu-kho-qua-thu-nho-lo-chan-long-150ml-104941.html,"['104957', '104955', '104941', '104931', '104949', '104943']",104941,Ngoc Ly Mai Tuyet,"T mua sp này sau khi sài xong loại có BHA, chất lượng tương tự nhưng khác là kem trắng, nhưng tui vẫn siêu thích. Này hợp hơn cho da kích ứng cần phục hồi. 10đ",Gel Rửa Mặt Senz Chiết Xuất Trà Xanh Cấp Ẩm Sâu 150ml Đã mua hàng online,20: 05 | 18/08/2023,5.0
4,https://hasaki.vn/san-pham/gel-rua-mat-senz-tu-kho-qua-thu-nho-lo-chan-long-150ml-104941.html,"['104957', '104955', '104941', '104931', '104949', '104943']",104941,Ngoc Ly Mai Tuyet,"10đ ko nói nhiều, chân ái, chân ái đây rồi. Cả đời t chưa từng sài srm nào mà sài xong mà đó đã như vậy. T ngứa muốn banh mặt sài xong nó mát. T từng nghĩ rằng simple đã nhẹ dịu rồi ko nha mấy má. T sài con này xong, t thề là ko khô 1 chút nào lun mặc dù t da khô. T chân thành cảm ơn nhà nghiên cứu srm này, t rcm nhiệt tình lun. T ko PR cái gì hết, t thề là việc ko mua srm này sớm hơn khiến t hối hận. T kêu cả bạn bè t mua hết.",Gel Rửa Mặt Senz Từ Khổ Qua Thu Nhỏ Lỗ Chân Lông 150ml Đã mua hàng online,18: 44 | 09/08/2023,5.0
5,https://hasaki.vn/san-pham/gel-rua-mat-senz-tu-kho-qua-thu-nho-lo-chan-long-150ml-104941.html,"['104957', '104955', '104941', '104931', '104949', '104943']",104941,Lê trang,"Rửa thích thật sự,sạch mà ko bị khô da",Gel Rửa Mặt Senz Chiết Xuất Trà Xanh Cấp Ẩm Sâu 30ml Đã mua hàng online,08: 30 | 25/07/2023,5.0
6,https://hasaki.vn/san-pham/gel-rua-mat-senz-tu-kho-qua-thu-nho-lo-chan-long-150ml-104941.html,"['104957', '104955', '104941', '104931', '104949', '104943']",104941,Nguyễn Phạm Anh Thư,Da mình hhtd bị mụn nhẹ mà dùng em này ưng lắm nhaa Sạch mát mà ko bị khô căng Mùi dễ chịu nữa,Gel Rửa Mặt Senz Từ Khổ Qua Thu Nhỏ Lỗ Chân Lông 150ml Đã mua hàng online,18: 48 | 13/04/2023,5.0
7,https://hasaki.vn/san-pham/gel-rua-mat-senz-tu-kho-qua-thu-nho-lo-chan-long-150ml-104941.html,"['104957', '104955', '104941', '104931', '104949', '104943']",104941,Phan Thu Thủy,"da bị mụn mủ nặng mà rửa cái này một hôm thấy dịu nhẹ, mấy đầu mụn se dần lại, thấy ổn sẽ quay lại ủng hộ. nhược điểm chỗ lấy srm hơi lớn dễ bị bóp ra nhiều khó tiết kiệm sp",Gel Rửa Mặt Senz Chiết Xuất Trà Xanh Cấp Ẩm Sâu 150ml Đã mua hàng online,16: 09 | 08/04/2023,5.0
8,https://hasaki.vn/san-pham/gel-rua-mat-senz-tu-kho-qua-thu-nho-lo-chan-long-150ml-104941.html,"['104957', '104955', '104941', '104931', '104949', '104943']",104941,Khưu Khả Vy,"Ưu điểm: Rửa mặt tương đối sạch, không bị khô căng da, mát lạnh da mặt hơi bị phê, không tạo bọt Nhược điểm: Chỗ lấy sp hơi to nên dễ bị tràn, không tiết kiệm lắm, nếu srm dính vào mắt thì hơi cay => Nên mua, sẽ ủng hộ lại vì hàng VN chất lượng cao",Sữa Rửa Mặt Senz Chiết Xuất Cám Gạo Dưỡng Sáng Da 30ml,23: 15 | 17/03/2023,5.0
9,https://hasaki.vn/san-pham/xit-chong-nang-naris-parasola-uv-spf50-pa-90g-11764.html,"['11764', '89473']",11764,Bé My,"Sợ mua dạng xịt chỉ dành tức thời thôi, kcn xài thêm dạng kem thì mới tốt thêm cho da .! Môi trường làm việc bên ngoài nhiều thì thêm dạng xịt .! Mùi khá thơm có mùi hoa hồng .! Quá Ok .!",Xịt Chống Nắng Naris Cosmetics Dưỡng Sáng Da 90g Đã mua hàng online,23: 01 | 31/07/2023,5.0
